,holds,grades
518,"[('A13', 'hold'), ('C18', 'end'), ('D10', 'hold'), ('D9', 'hold'), ('F15', 'hold'), ('F5', 'start')]",7A+
519,"[('B7', 'hold'), ('B3', 'start'), ('C10', 'hold'), ('E14', 'hold'), ('F8', 'hold'), ('H18', 'end'), ('H12', 'hold')]",7A+
520,"[('A9', 'hold'), ('A12', 'hold'), ('B12', 'hold'), ('B3', 'hold'), ('D18', 'end'), ('D15', 'hold'), ('E7', 'hold'), ('F5', 'start')]",7A+
521,"[('B18', 'end'), ('B6', 'start'), ('D16', 'hold'), ('D3', 'start'), ('E8', 'hold'), ('E10', 'hold'), ('F15', 'hold'), ('I14', 'hold')]",7A+
522,"[('C5', 'start'), ('D18', 'end'), ('D10', 'hold'), ('E9', 'hold'), ('E14', 'hold'), ('G4', 'start'), ('H16', 'hold'), ('I12', 'hold')]",7A+
523,"[('C15', 'hold'), ('E6', 'hold'), ('F11', 'hold'), ('G18', 'end'), ('J5', 'start')]",7A+
524,"[('C8', 'hold'), ('C13', 'hold'), ('G9', 'hold'), ('G18', 'end'), ('H5', 'start'), ('I14', 'hold'), ('J2', 'start')]",7A+
525,"[('D18', 'end'), ('E6', 'start'), ('G2', 'start'), ('G15', 'hold'), ('H16', 'hold'), ('H10', 'hold'), ('I10', 'hold'), ('J13', 'hold')]",7A+
526,"[('E11', 'hold'), ('F15', 'hold'), ('G18', 'end'), ('H5', 'start'), ('I8', 'hold'), ('J2', 'start'), ('K18', 'end')]",7A+
527,"[('A5', 'start'), ('D18', 'end'), ('E8', 'hold'), ('E9', 'hold'), ('E16', 'hold'), ('G13', 'hold'), ('H5', 'hold')]",7A+
528,"[('B18', 'end'), ('C5', 'start'), ('E8', 'hold'), ('E11', 'hold'), ('E14', 'hold'), ('H5', 'start')]",7A+
529,"[('A5', 'start'), ('B8', 'hold'), ('E18', 'end'), ('F10', 'hold'), ('H14', 'hold'), ('H11', 'hold'), ('J8', 'hold')]",7A+
530,"[('C10', 'hold'), ('F10', 'hold'), ('F5', 'start'), ('G14', 'hold'), ('K9', 'hold'), ('K16', 'hold'), ('K18', 'end')]",7A+
531,"[('E10', 'hold'), ('F5', 'start'), ('H9', 'hold'), ('I14', 'hold'), ('I18', 'end')]",7A+
532,"[('B4', 'start'), ('D10', 'hold'), ('D3', 'start'), ('E11', 'hold'), ('G15', 'hold'), ('H12', 'hold'), ('K18', 'end')]",7A+
533,"[('B8', 'hold'), ('C5', 'start'), ('E8', 'hold'), ('E13', 'hold'), ('E14', 'hold'), ('G4', 'start'), ('I14', 'hold'), ('I18', 'end')]",7A+
534,"[('A18', 'end'), ('B15', 'hold'), ('F12', 'hold'), ('F11', 'hold'), ('G2', 'start'), ('J8', 'hold')]",7A+
535,"[('B12', 'hold'), ('D15', 'hold'), ('F11', 'hold'), ('F5', 'start'), ('G2', 'start'), ('G17', 'hold'), ('I18', 'end'), ('K11', 'hold')]",7A+
536,"[('C7', 'hold'), ('D18', 'end'), ('F15', 'hold'), ('F13', 'hold'), ('G9', 'hold'), ('H12', 'hold'), ('K5', 'start'), ('K8', 'hold')]",7A+
537,"[('A12', 'hold'), ('C14', 'hold'), ('D17', 'hold'), ('F10', 'hold'), ('G8', 'hold'), ('G18', 'end'), ('K5', 'start')]",7A+
538,"[('F10', 'hold'), ('G14', 'hold'), ('G18', 'end'), ('H8', 'hold'), ('J5', 'start')]",7A+
539,"[('B18', 'end'), ('B16', 'hold'), ('E16', 'hold'), ('F14', 'hold'), ('I10', 'hold'), ('J9', 'hold'), ('J5', 'start')]",7A+
540,"[('A9', 'hold'), ('A14', 'hold'), ('C13', 'hold'), ('D18', 'end'), ('F11', 'hold'), ('G6', 'start'), ('H10', 'hold'), ('J5', 'start')]",7A+
541,"[('C10', 'hold'), ('E18', 'end'), ('F13', 'hold'), ('F10', 'hold'), ('F5', 'start'), ('G14', 'hold'), ('G17', 'hold')]",7A+
542,"[('D18', 'end'), ('E15', 'hold'), ('H14', 'hold'), ('H12', 'hold'), ('I5', 'start'), ('K9', 'hold')]",7A+
543,"[('C14', 'hold'), ('D18', 'end'), ('D9', 'hold'), ('F12', 'hold'), ('H5', 'start'), ('I6', 'start')]",7A+
544,"[('A9', 'hold'), ('B6', 'start'), ('C5', 'start'), ('C13', 'hold'), ('E16', 'hold'), ('F11', 'hold'), ('I18', 'end')]",7A+
545,"[('C10', 'hold'), ('E18', 'end'), ('F5', 'start'), ('G14', 'hold'), ('H8', 'hold')]",7A+
546,"[('A5', 'start'), ('A18', 'end'), ('C9', 'hold'), ('D16', 'hold'), ('D10', 'hold'), ('D3', 'start'), ('E14', 'hold'), ('I12', 'hold')]",7A+
547,"[('C13', 'hold'), ('H16', 'hold'), ('H10', 'hold'), ('I18', 'end'), ('J5', 'start')]",7A+
548,"[('B16', 'hold'), ('E13', 'hold'), ('F11', 'hold'), ('F5', 'start'), ('G18', 'end'), ('J8', 'hold'), ('J7', 'hold'), ('K11', 'hold')]",7A+
549,"[('B4', 'start'), ('C7', 'hold'), ('C12', 'hold'), ('C18', 'end'), ('D3', 'start'), ('F15', 'hold')]",7A+
550,"[('E6', 'start'), ('H12', 'hold'), ('I10', 'hold'), ('I18', 'end'), ('K14', 'hold')]",7A+
551,"[('B18', 'end'), ('D13', 'hold'), ('E6', 'hold'), ('F15', 'hold'), ('G9', 'hold'), ('J5', 'start')]",7A+
