,holds,grades
314,"[('B14', 'hold'), ('C3', 'start'), ('F17', 'hold'), ('G5', 'start'), ('G9', 'hold'), ('G12', 'hold'), ('G17', 'hold'), ('J18', 'end'), ('K18', 'end')]",6B+
315,"[('D18', 'end'), ('D13', 'hold'), ('D11', 'hold'), ('E13', 'hold'), ('F16', 'hold'), ('F5', 'start'), ('G9', 'hold')]",6B+
316,"[('B18', 'end'), ('B8', 'hold'), ('C14', 'hold'), ('E16', 'hold'), ('F13', 'hold'), ('F10', 'hold'), ('G5', 'start'), ('J9', 'hold'), ('J3', 'start')]",6B+
317,"[('A5', 'start'), ('B7', 'hold'), ('E10', 'hold'), ('E12', 'hold'), ('F18', 'end'), ('H18', 'end'), ('H12', 'hold'), ('I14', 'hold'), ('J16', 'hold'), ('K8', 'hold'), ('K14', 'hold')]",6B+
318,"[('B5', 'start'), ('C12', 'hold'), ('D10', 'hold'), ('E5', 'start'), ('F16', 'hold'), ('G15', 'hold'), ('I8', 'hold'), ('I18', 'end')]",6B+
319,"[('A11', 'hold'), ('B18', 'end'), ('C3', 'start'), ('C14', 'hold'), ('C17', 'hold'), ('D9', 'hold'), ('E10', 'hold'), ('E18', 'end'), ('F14', 'hold'), ('G5', 'start')]",6B+
320,"[('A15', 'hold'), ('B18', 'end'), ('C12', 'hold'), ('D15', 'hold'), ('G10', 'hold'), ('G12', 'hold'), ('H4', 'start'), ('I6', 'start'), ('K9', 'hold')]",6B+
321,"[('B5', 'start'), ('G5', 'hold'), ('G6', 'hold'), ('G12', 'hold'), ('H18', 'end'), ('I15', 'hold'), ('J11', 'hold'), ('K8', 'hold'), ('K10', 'hold')]",6B+
322,"[('H18', 'end'), ('H12', 'hold'), ('H4', 'start'), ('J15', 'hold'), ('J9', 'hold')]",6B+
323,"[('A11', 'hold'), ('B8', 'hold'), ('B5', 'start'), ('D15', 'hold'), ('E10', 'hold'), ('E17', 'hold'), ('I18', 'end')]",6B+
324,"[('A5', 'start'), ('D11', 'hold'), ('F8', 'hold'), ('G12', 'hold'), ('G15', 'hold'), ('H18', 'end'), ('J8', 'hold')]",6B+
325,"[('D18', 'end'), ('D8', 'hold'), ('E9', 'hold'), ('F4', 'start'), ('G12', 'hold'), ('G15', 'hold'), ('H15', 'hold'), ('K11', 'hold')]",6B+
326,"[('D18', 'end'), ('F18', 'hold'), ('G15', 'hold'), ('I5', 'start'), ('I13', 'hold'), ('J8', 'hold'), ('K10', 'hold')]",6B+
327,"[('A11', 'hold'), ('A15', 'hold'), ('B18', 'end'), ('C12', 'hold'), ('D10', 'hold'), ('D9', 'hold'), ('F4', 'start'), ('H4', 'start')]",6B+
328,"[('A5', 'start'), ('B18', 'end'), ('B8', 'hold'), ('E10', 'hold'), ('F15', 'hold'), ('F10', 'hold'), ('H12', 'hold')]",6B+
329,"[('D14', 'hold'), ('D12', 'hold'), ('D8', 'hold'), ('D3', 'start'), ('E16', 'hold'), ('G16', 'hold'), ('H11', 'hold'), ('J18', 'end')]",7B+
330,"[('A18', 'end'), ('B7', 'hold'), ('E12', 'hold'), ('F16', 'hold'), ('G3', 'hold'), ('H6', 'start'), ('K4', 'start'), ('K9', 'hold')]",7B+
331,"[('B14', 'hold'), ('C1', 'start'), ('D17', 'hold'), ('D6', 'start'), ('F13', 'hold'), ('H18', 'end'), ('H10', 'hold'), ('K11', 'hold')]",7B+
332,"[('B18', 'end'), ('B6', 'hold'), ('C9', 'hold'), ('C10', 'hold'), ('C15', 'hold'), ('G8', 'hold'), ('H13', 'hold'), ('H4', 'start')]",7B+
333,"[('A11', 'hold'), ('C3', 'start'), ('E4', 'start'), ('E8', 'hold'), ('F14', 'hold'), ('I17', 'hold'), ('J18', 'end'), ('K14', 'hold')]",7B+
334,"[('C4', 'start'), ('D11', 'hold'), ('E5', 'start'), ('E8', 'hold'), ('H13', 'hold'), ('H11', 'hold'), ('J18', 'end'), ('K13', 'hold'), ('K16', 'hold')]",7B+
335,"[('B9', 'hold'), ('C3', 'start'), ('C6', 'start'), ('D11', 'hold'), ('E13', 'hold'), ('G18', 'end'), ('I14', 'hold')]",7B+
336,"[('D5', 'start'), ('E8', 'hold'), ('E18', 'end'), ('F9', 'hold'), ('H13', 'hold'), ('I7', 'hold'), ('I17', 'hold'), ('J11', 'hold')]",7B+
337,"[('A10', 'hold'), ('C3', 'start'), ('D5', 'start'), ('F13', 'hold'), ('G14', 'hold'), ('J18', 'end'), ('K8', 'hold')]",7B+
338,"[('B18', 'end'), ('F14', 'hold'), ('H11', 'hold'), ('I2', 'hold'), ('I9', 'hold'), ('J5', 'start'), ('J3', 'start'), ('K2', 'hold')]",7B+
339,"[('B18', 'end'), ('C3', 'start'), ('E6', 'start'), ('E16', 'hold'), ('E18', 'end'), ('F11', 'hold'), ('F7', 'hold'), ('I10', 'hold'), ('J15', 'hold')]",7B+
340,"[('D13', 'hold'), ('E9', 'hold'), ('F8', 'hold'), ('G16', 'hold'), ('I4', 'start'), ('I18', 'end'), ('J4', 'start'), ('K18', 'end')]",7B+
341,"[('A4', 'start'), ('B6', 'start'), ('D12', 'hold'), ('E8', 'hold'), ('G16', 'hold'), ('K18', 'end')]",7B+
342,"[('A5', 'start'), ('D11', 'hold'), ('E4', 'start'), ('E14', 'hold'), ('G7', 'hold'), ('I9', 'hold'), ('I18', 'end'), ('J5', 'hold')]",7B+
343,"[('A5', 'start'), ('D12', 'hold'), ('D11', 'hold'), ('G7', 'hold'), ('H17', 'hold'), ('I14', 'hold'), ('K18', 'end')]",7B+
344,"[('B18', 'end'), ('E15', 'hold'), ('G13', 'hold'), ('H8', 'hold'), ('J3', 'start'), ('K11', 'hold')]",7B+
345,"[('C3', 'start'), ('E11', 'hold'), ('F16', 'hold'), ('F8', 'hold'), ('I13', 'hold'), ('J18', 'end')]",7B+
346,"[('A15', 'hold'), ('A18', 'end'), ('E14', 'hold'), ('G15', 'hold'), ('H4', 'start'), ('I14', 'hold'), ('J8', 'hold'), ('K9', 'hold')]",7B+
347,"[('B1', 'start'), ('E8', 'hold'), ('E16', 'hold'), ('G4', 'start'), ('H13', 'hold'), ('H10', 'hold'), ('J18', 'end')]",7B+
348,"[('B13', 'hold'), ('E16', 'hold'), ('E18', 'end'), ('F11', 'hold'), ('F9', 'hold'), ('G18', 'end'), ('J5', 'start')]",7B+
349,"[('D11', 'hold'), ('E14', 'hold'), ('G15', 'hold'), ('H8', 'hold'), ('H1', 'hold'), ('I18', 'end'), ('J6', 'start'), ('K3', 'start')]",7B+
350,"[('A18', 'end'), ('E9', 'hold'), ('E12', 'hold'), ('F16', 'hold'), ('H11', 'hold'), ('I5', 'start')]",7B+
351,"[('A5', 'start'), ('B8', 'hold'), ('D9', 'hold'), ('E8', 'hold'), ('H11', 'hold'), ('J18', 'end'), ('K14', 'hold')]",7B+
352,"[('A4', 'start'), ('F9', 'hold'), ('F6', 'hold'), ('H5', 'hold'), ('I3', 'hold'), ('I16', 'hold'), ('K12', 'hold'), ('K18', 'end')]",7B+
353,"[('A1', 'start'), ('A13', 'hold'), ('A18', 'end'), ('D16', 'hold'), ('E9', 'hold'), ('E12', 'hold'), ('F6', 'start'), ('J6', 'hold')]",7B+
354,"[('A6', 'hold'), ('D18', 'end'), ('D14', 'hold'), ('D13', 'hold'), ('D8', 'hold'), ('F9', 'hold'), ('I6', 'hold'), ('J5', 'start')]",7B+
355,"[('A15', 'hold'), ('E11', 'hold'), ('F18', 'end'), ('F12', 'hold'), ('I10', 'hold'), ('J5', 'start')]",7B
356,"[('F9', 'hold'), ('F5', 'start'), ('H18', 'end'), ('H13', 'hold'), ('J14', 'hold'), ('J11', 'hold')]",7B
357,"[('A12', 'hold'), ('B18', 'end'), ('C17', 'hold'), ('G6', 'start'), ('H15', 'hold'), ('H13', 'hold'), ('K5', 'hold'), ('K10', 'hold')]",7B
358,"[('A5', 'start'), ('B9', 'hold'), ('C10', 'hold'), ('E18', 'end'), ('F12', 'hold'), ('G14', 'hold'), ('H15', 'hold'), ('K12', 'hold')]",7B
359,"[('B18', 'end'), ('B14', 'hold'), ('F12', 'hold'), ('F9', 'hold'), ('J9', 'hold'), ('J5', 'start')]",7B
360,"[('B18', 'end'), ('B8', 'hold'), ('C3', 'start'), ('D8', 'hold'), ('F14', 'hold'), ('G4', 'start'), ('G14', 'hold'), ('H11', 'hold'), ('I9', 'hold')]",7B
361,"[('C7', 'hold'), ('D13', 'hold'), ('D8', 'hold'), ('E15', 'hold'), ('H11', 'hold'), ('H4', 'start'), ('I17', 'hold'), ('J18', 'end')]",7B
362,"[('A10', 'hold'), ('C14', 'hold'), ('E15', 'hold'), ('E16', 'hold'), ('H10', 'hold'), ('J18', 'end'), ('J5', 'start')]",7B
363,"[('A11', 'hold'), ('B15', 'hold'), ('C5', 'start'), ('C9', 'hold'), ('C16', 'hold'), ('F18', 'end'), ('H2', 'start'), ('H1', 'hold')]",7B
364,"[('B5', 'start'), ('C18', 'end'), ('E9', 'hold'), ('E12', 'hold'), ('G17', 'hold'), ('J14', 'hold')]",7B
365,"[('C18', 'end'), ('E12', 'hold'), ('F6', 'start'), ('G16', 'hold'), ('I3', 'start'), ('I10', 'hold')]",7B
366,"[('C4', 'start'), ('C5', 'start'), ('D18', 'end'), ('E15', 'hold'), ('F8', 'hold'), ('I4', 'hold'), ('I12', 'hold')]",7B
367,"[('C18', 'end'), ('E12', 'hold'), ('E14', 'hold'), ('G17', 'hold'), ('H4', 'start'), ('I9', 'hold'), ('K10', 'hold')]",7B
368,"[('A4', 'start'), ('B7', 'hold'), ('D8', 'hold'), ('F12', 'hold'), ('H18', 'end'), ('I6', 'hold'), ('I9', 'hold'), ('K12', 'hold'), ('K15', 'hold')]",7B
369,"[('D16', 'hold'), ('E3', 'start'), ('E4', 'hold'), ('F13', 'hold'), ('F8', 'hold'), ('I18', 'end'), ('K3', 'start'), ('K7', 'hold')]",7C
370,"[('A4', 'hold'), ('C3', 'start'), ('E13', 'hold'), ('E18', 'end'), ('F9', 'hold'), ('I14', 'hold')]",7C
371,"[('B14', 'hold'), ('B6', 'hold'), ('D11', 'hold'), ('G5', 'start'), ('G16', 'hold'), ('J18', 'end')]",7C
372,"[('C3', 'start'), ('C10', 'hold'), ('C14', 'hold'), ('H18', 'end'), ('H8', 'hold'), ('H3', 'start'), ('I12', 'hold')]",7C
373,"[('D8', 'hold'), ('D2', 'start'), ('F18', 'end'), ('G4', 'start'), ('G11', 'hold'), ('J16', 'hold'), ('J10', 'hold')]",7C
374,"[('C3', 'start'), ('E18', 'end'), ('F6', 'hold'), ('G16', 'hold'), ('H11', 'hold'), ('J5', 'hold')]",7C
375,"[('E6', 'start'), ('E15', 'hold'), ('H10', 'hold'), ('J18', 'end')]",7C
376,"[('C16', 'hold'), ('C18', 'end'), ('F12', 'hold'), ('H15', 'hold'), ('H6', 'start'), ('J10', 'hold'), ('K6', 'start')]",7C
377,"[('A2', 'hold'), ('A3', 'start'), ('B18', 'end'), ('C4', 'start'), ('F17', 'hold'), ('F8', 'hold'), ('G11', 'hold'), ('J5', 'hold'), ('K11', 'hold')]",7C
378,"[('B18', 'end'), ('B3', 'start'), ('C4', 'start'), ('F14', 'hold'), ('G7', 'hold'), ('G8', 'hold'), ('J11', 'hold')]",7C
379,"[('B14', 'hold'), ('B11', 'hold'), ('D11', 'hold'), ('E18', 'end'), ('J10', 'hold'), ('J5', 'start')]",7C
380,"[('B18', 'end'), ('C10', 'hold'), ('C11', 'hold'), ('D5', 'start'), ('F12', 'hold'), ('G3', 'hold'), ('G16', 'hold'), ('H11', 'hold')]",7C
381,"[('E14', 'hold'), ('F18', 'end'), ('F5', 'start'), ('J10', 'hold')]",7C
382,"[('A18', 'end'), ('C15', 'hold'), ('C17', 'hold'), ('D2', 'start'), ('E9', 'hold'), ('G2', 'start'), ('H13', 'hold'), ('H7', 'hold'), ('J7', 'hold')]",7C
383,"[('B18', 'end'), ('B3', 'start'), ('C4', 'start'), ('C7', 'hold'), ('C15', 'hold'), ('D8', 'hold'), ('H13', 'hold'), ('H11', 'hold'), ('I12', 'hold')]",7C
384,"[('A10', 'hold'), ('B17', 'hold'), ('B15', 'hold'), ('B3', 'start'), ('C7', 'hold'), ('D11', 'hold'), ('G7', 'hold'), ('H18', 'end')]",7C
385,"[('A16', 'hold'), ('B14', 'hold'), ('D11', 'hold'), ('F18', 'end'), ('H8', 'hold'), ('I7', 'hold'), ('J3', 'start')]",7C
386,"[('C3', 'start'), ('C6', 'start'), ('D18', 'end'), ('D11', 'hold'), ('H9', 'hold'), ('I15', 'hold')]",7C
387,"[('A2', 'hold'), ('B18', 'end'), ('C3', 'start'), ('C16', 'hold'), ('E9', 'hold'), ('E16', 'hold'), ('H11', 'hold'), ('I12', 'hold'), ('J6', 'hold')]",7C
388,"[('A5', 'start'), ('B18', 'end'), ('C8', 'hold'), ('G16', 'hold'), ('H2', 'hold'), ('I10', 'hold'), ('J7', 'hold'), ('K11', 'hold')]",7C
389,"[('A4', 'start'), ('B18', 'end'), ('C15', 'hold'), ('D8', 'hold'), ('D3', 'start'), ('H13', 'hold'), ('J11', 'hold'), ('K7', 'hold')]",7C
390,"[('A18', 'end'), ('B15', 'hold'), ('B14', 'hold'), ('H13', 'hold'), ('I9', 'hold'), ('J10', 'hold'), ('J5', 'start')]",7C
391,"[('A3', 'start'), ('B4', 'start'), ('C7', 'hold'), ('D8', 'hold'), ('F18', 'end'), ('H12', 'hold'), ('J17', 'hold')]",7C
392,"[('D18', 'end'), ('E6', 'start'), ('E11', 'hold'), ('F9', 'hold'), ('H17', 'hold'), ('J17', 'hold'), ('J12', 'hold'), ('J5', 'hold'), ('K13', 'hold')]",7C
393,"[('D18', 'end'), ('E14', 'hold'), ('G11', 'hold'), ('H6', 'start'), ('I9', 'hold'), ('K5', 'hold'), ('K6', 'start')]",7C
394,"[('A3', 'start'), ('C10', 'hold'), ('E5', 'start'), ('E8', 'hold'), ('E16', 'hold'), ('E18', 'end'), ('H13', 'hold')]",7C
395,"[('D18', 'end'), ('D4', 'start'), ('E9', 'hold'), ('G2', 'start'), ('H17', 'hold'), ('H14', 'hold'), ('H11', 'hold'), ('H5', 'hold')]",7C
396,"[('B5', 'start'), ('E9', 'hold'), ('H11', 'hold'), ('J18', 'end'), ('J13', 'hold'), ('K13', 'hold')]",7C
397,"[('A5', 'start'), ('B8', 'hold'), ('D9', 'hold'), ('H11', 'hold'), ('J18', 'end'), ('K14', 'hold')]",7C
398,"[('A2', 'hold'), ('A10', 'hold'), ('D16', 'hold'), ('D14', 'hold'), ('D8', 'hold'), ('D4', 'start'), ('H18', 'end'), ('H2', 'start')]",7C
399,"[('A13', 'hold'), ('B18', 'end'), ('F12', 'hold'), ('F9', 'hold'), ('F5', 'start')]",7C
400,"[('B8', 'hold'), ('D12', 'hold'), ('E16', 'hold'), ('H10', 'hold'), ('I18', 'end'), ('J6', 'start'), ('J3', 'start')]",7C
401,"[('B13', 'hold'), ('C17', 'hold'), ('F3', 'start'), ('G7', 'hold'), ('G11', 'hold'), ('H17', 'hold'), ('J18', 'end'), ('K4', 'start')]",7C
402,"[('D18', 'end'), ('E5', 'hold'), ('F11', 'hold'), ('G3', 'hold'), ('I5', 'start'), ('I9', 'hold'), ('J15', 'hold'), ('K5', 'hold')]",7C
403,"[('B9', 'hold'), ('D13', 'hold'), ('E6', 'start'), ('F11', 'hold'), ('I16', 'hold'), ('J18', 'end')]",7B+
404,"[('B18', 'end'), ('E7', 'hold'), ('F15', 'hold'), ('H11', 'hold'), ('J6', 'start'), ('K9', 'hold')]",7B+
405,"[('A7', 'hold'), ('D12', 'hold'), ('D11', 'hold'), ('E4', 'hold'), ('E17', 'hold'), ('G5', 'hold'), ('G6', 'hold'), ('H13', 'hold'), ('I4', 'start'), ('I18', 'end'), ('K6', 'start')]",7B+
406,"[('D3', 'start'), ('E12', 'hold'), ('F6', 'hold'), ('I9', 'hold'), ('I18', 'end'), ('K14', 'hold')]",7B+
407,"[('C14', 'hold'), ('F14', 'hold'), ('F9', 'hold'), ('I4', 'start'), ('J18', 'end'), ('J15', 'hold'), ('J7', 'hold')]",7B+
408,"[('B18', 'end'), ('B5', 'start'), ('E9', 'hold'), ('F12', 'hold'), ('G17', 'hold'), ('H11', 'hold')]",7B+
